city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
Novi,United States,"Back before the extensions were built to expand the high schools, tunnels and walkways were built under the old school creating a maze of disjointed paths underground. Strange occurrences happen as equipment in these halls frequently malfunction, causing temperature changes throughout the school. The hatches leading to these places vibrate periodically and growling noises as well as anything near the entrances to the tunnels get sucked under when even slightly open.",Novi High School,Michigan,MI,-83.492317,42.463106,-83.4754913,42.48059,True,False,2025/11/13,0,Unknown,Unknown (Male),Mystery,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Nunica,United States,Hot spot for paranormal activity. Many orbs and aparitions are seen.,Crockery Cemetery,Michigan,MI,-86.0915024,43.0769649,-86.06693349999999,43.0798819,False,True,2025/01/01,1,Unknown,Orb (Male),Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Nunica,United States,"The Nunica Cemetery is a small cemetery located east of Spring Lake on M-104, just off of I-96. It is very small, but the big sign on the front, gives it away easily. Many people have reported strange occurances, like dark figures behind tombs, a rope that appears out of nowhere. A spirit entity by the name of ""Mr. Bond"" has been spotted. He got the name ""Mr. Bond"" through communication with him. The shed seems to be the most active area, with orbs and mists developed in photos. This is a popular place for people to go to from the nearby cities. But with all the popularity, the activity doesn't seem to cease.",Nunica Cemetery,Michigan,MI,-86.0915024,43.0769649,-86.06693349999999,43.0798819,False,True,0104/03/13,4,Night,"Ghost (Male, nun)",Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Oakland,United States,"Fenton Community Center - Several pictures taken at recent wedding. Many orbs appeared, one spirit, and an angel. Have proof of all in black and white photos.",Fenton,Michigan,MI,-83.7049498,42.7978061,-83.1434573,42.7561109,False,True,2025/05/13,0,Unknown,Ghost (Male),Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Oakland,United States,Dunn's Tomb - Drahner Road - it is said that two teenagers a male and a female died while on a dare staying in the tomb over night they were left by friends driving a black car it is said if a black car stops in front of the tomb they will come to the fence.,Oxford,Michigan,MI,-83.26522539999999,42.82472930000001,-83.1434573,42.7561109,False,False,2025/03/08,2,Night,Unknown (Male),Death,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Oakland,United States,"North Oakland Medical Center - used to be called Pontiac General Hospital - Apparition of an elderly white lady dressed in a patient gown seen on the 7th floor, seen by myself and at least one other employee. Also televisions turning on by themselves, TV. volumes being turned up. Cold spots and breezes, overhead cupboard doors slamming shut in the kitchen while only one person was in the room. Other instances such as being touched, an employee hearing a voice with no one else in the room, and rumors of a sensitive saying there were many spirits all over the building.",Pontiac,Michigan,MI,-83.29104679999999,42.6389216,-83.1434573,42.7561109,True,True,2025/05/13,1,Unknown,Ghost (Male),Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Oakland,United States,East Buno rd. - This is the place were a killer killed 8 girls and hid them on the site of the dirt road in the woods. *This is were the FBI also were looking for Al Capone* side note. but if you go over the tracks if your coming form the Wixom access side. Then go till you get away from the construction sites when you turn off the car as you look around you get a eerie feeling that someone is outside the car. Through out the woods you can see people running around. When you turn that car back on and look in the rearview mirror and you’ll see someone standing in the back of the car. there also shadows that fly over the car and see things running on the side of the road.,Wixom,Michigan,MI,-83.5363268,42.5247555,-83.1434573,42.7561109,False,True,2025/03/30,0,Unknown,Other (Male),Murder,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Oakland county,United States,"Baldwin Theater - Located in downtown Royal Oak just south of 4th street on Lafayette, the Baldwin Theatre was built in 1922 and was originally built as a vaudeville playhouse. Recent reports from members of the community theatre now occupying the theatre have reported many props, sets and paint cans that have been moved into strange formations during the night and many shadows dart around the darkened stage at shows end. Also in the old balcony, which is now a second level theatre, there is a very active spirit which plays pranks on theatre members at night working on lights in the lighting booth and the stage lights high above the main auditorium. A face of a child can also be seen in a picture printed in a souvenir program of the new marquee being put up. One worker reports hearing footsteps on the other side of the curtain and behind the set, checking everywhere and no one was there. October 2007 Additional Information: there is a man that walks around the theater he's the ""active spirit"" you mentioned he's harmless although he likes playing jokes on people. He usually stays upstairs you can see him sometimes in the old light board room if your on stage and also he likes to watch plays and watch people perform. He's mentioned once in awhile around the theater, and he walked through one woman and then disappeared. Everybody at the theater just calls him the phantom because it seems to fit.",Royal Oak,Michigan,MI,-83.1446485,42.4894801,-83.33618799999999,42.59219239999999,True,True,1651/03/13,4,Night,Ghost (Male),Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Osceola,United States,"The Green Lantern - There is an unexplainable light that passes down the road that gets closer and closer and then mysteriously disappears. Go down Mesceola Rd, located between Reed City and Paris. Then turn left down the first road. Go down to the end of the road and turn around at the stop sign. Stop on the third hill and turn off the car. Keep very quiet. The light sometimes even passes through the car, then disappears.",Paris,Michigan,MI,-85.50471329999999,43.77488959999999,-85.35496499999999,43.92572790000001,False,False,2048/02/13,0,Unknown,Unknown (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Olivet,United States,Small Liberal Arts College and town founded in 1844. Countless accounts of sightings and objects coming out of the wall. One picture shows a face coming out of the wall of local society house. Multiple eyewitnesses accounts of objects moving around in college areas as well as throughout the town.,Olivet College,Michigan,MI,-84.9248939,42.4431108,-84.92415419999999,42.4414273,False,False,1844/03/13,0,Unknown,Unknown (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Olivet,United States,"Margaret Upton Conservatory of Music -  The college was founded in 1844. In the Conservatory, there have been reports of piano music being played when there is no one in the practice rooms. Folks say that it is Margaret Upton whom the Conservatory is named after. Also there is something in Dole Hall one of the campus dormitories. In the basement when walking away from the laundry room you will feel like something is staring at your back. No reason why this is but there have been different reports of it. Rumor has it that during a period when the cemetery was being moved to make room for the growing college a few bodies weren't found and put into the new cemetery. The old cemetery is where Dole Hall now stands.",Olivet College,Michigan,MI,-84.9248939,42.4431108,-84.92415419999999,42.4414273,False,False,1844/03/13,0,Unknown,Other (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Olivet,United States,Shepard's Hall -  Phantom music has been noted coming from empty dorms when security was the only one in the dorm (Shepherd's Hall). There are many different pictures and eyewitness accounts as the college and town are over 150 years old.,Olivet College,Michigan,MI,-84.9248939,42.4431108,-84.92415419999999,42.4414273,False,True,1844/03/13,0,Unknown,Ghost (Male),Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Omer,United States,"Witnesses report a small yeti type creature. Fowl smell, followed by the feeling of being watched and hearing screams. Also seeing large eyes all around and creatures that stand taller than cars, but only at night.",Omer Plains,Michigan,MI,-83.91332400000002,44.063631,-83.8544333,44.0475198,True,True,2025/03/19,0,Night,Other (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Ortonville,United States,Apparitions seen.,Hummer Lake Rd,Michigan,MI,-83.43589519999999,42.8513511,-83.4430002,42.8522506,False,True,2025/01/01,1,Unknown,Ghost,Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Ossineke,United States,There is a story that this old lady that owned the house goes there at night and talks to herself and she is a creepy women. There is also weird noise and ghost seen in the old place. If you go on Halloween night at 12:00 at night you really start to get really scared and freak out it is better to go at night then day it is not so scary in the day.,"Nickson Hill, Road Mansion",Michigan,MI,,,-83.4424736,44.9022343,True,True,2025/03/13,1,Night,Ghost (Male),Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Otsego,United States,April 2008 removed.,Ravine Road,Michigan,MI,-85.7009567,42.4121951,-85.696406,42.4605904,False,False,2008/04/13,0,Unknown,Unknown,Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Owosso,United States,the actually college dates back long before Baker was established. It was originally a small Christian college. The original sections of the dormitories date back to the days before Baker. Many of the rooms have 'cold spots' particularly one on the first floor. There are also stories of a girl who long ago hung herself. Witnesses report of shadows at the edge of their vision and hearing unusual sounds coming from what seemed within the walls.,Baker College,Michigan,MI,-84.1722016,42.984407,-84.1766358,42.9978049,True,True,1911/03/13,0,Unknown,Unknown (Male),Mystery,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Owosso,United States,"Tables and chairs mysteriously move around at night by themselves and bathroom doors open and slam on there own, there is a very cold spot always present in the womans bathroom, weird sounds are always present from the basement after hours.",Dedics Bar,Michigan,MI,-84.168604,43.0852216,-84.1766358,42.9978049,True,False,2025/01/01,0,Night,Unknown (Male),Mystery,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Owosso,United States,"a male and a female about 18 years of age back in the 1900 jumped to their deaths, and still haunt the bridge to this day.",Pink Bridge,Michigan,MI,,,-84.1766358,42.9978049,False,False,2025/03/08,0,Unknown,Unknown (Male),Suicide,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Owosso,United States,"ghosts walk around in the woods, sometime you can hear people moaning or talking more towards summer and fall. witchcraft rituals and human sacrifices. fog, mist ghosts stand on the hill at the end of Glenwood Ave. and other weird unexpanded creatures and visions. Curwood castle three different spirits dwell in castle, on the ground around castle on the foot bridge.",Roseaver Woods,Michigan,MI,,,-84.1766358,42.9978049,True,False,2025/01/01,0,Unknown,Ghost (Male),Accident,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
