city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Aiken,United States,"This Inn was built in 1898 and is still open today. The second floor has many unusual happenings. Many unexplained noises and shadows. Housekeepers report hearing ""whispers"" when the floor is empty. Many times a housekeeper's cart will be at the opposite end of the hall when she returns from cleaning a room. Guests report a lady crying, sometimes screaming on occasion. Toilets flush in unoccupied rooms. Doors open and close. Many times the TV in room 225 is found on even though it has not been unoccupied. The lights in the basement mysteriously are found on.",Holley House,South Carolina,SC,-81.7220672,33.5612335,-81.7195533,33.5604168,True,False,1898/03/13,0,Unknown,Unknown (Male),Mystery,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,This_Inn_was_built_in_1898_and_is_still_open_today.png
Anderson,United States,A Ghostly Figure with a white masked believed to be a killer that slaughtered in the 1500's.,Cobbs Way,South Carolina,SC,-82.5970207,34.5436115,-82.6501332,34.5034394,True,False,1500/01/01,0,Unknown,Ghost (Male),Supernatural,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,A_Ghostly_Figure_with_a_white_masked_believed_to_b.png
Anderson,United States,Reports of an apparition of a woman wearing a white old timing gown dress.,crybaby bridge,South Carolina,SC,-82.6022721,34.4472607,-82.6501332,34.5034394,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,Reports_of_an_apparition_of_a_woman_wearing_a_whit.png
Anderson,United States,Sullivan Music Center -  a ghost of a lovely young girl haunts this building. People say she is there because she is waiting for someone.,Anderson College,South Carolina,SC,-82.6393813,34.5145743,-82.6501332,34.5034394,False,False,2025/05/13,0,Unknown,Ghost (Male),Supernatural,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,Sullivan_Music_Center____a_ghost_of_a_lovely_young.png
Beaufort,United States,"This notorious church is located on St. Helena and now stands deserted. When workers tried to seal up the crypt behind the church, they would find a surprise awaiting them the following morning. The bricks used to seal off the crypt somehow got neatly put in a little pile. All of their work seemed to be in vain for this happened numerous times. Other people have reported strange sensations when walking through the church's graveyard.",The Chapel of Ease,South Carolina,SC,-80.5767735,32.3754725,-80.6698286,32.4315813,False,True,2025/01/01,4,Morning,Unknown (Male),Mystery,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,This_notorious_church_is_located_on_St__Helena_and.png
Beaufort,United States,"The Castle - Legend states that the explorer Jean Ribaut brought with him a jester, a dwarf named Gauche. He's been sighted walking on the shadowy grounds of the house, and some say they've seen him inside while touring the historic home.",Joseph Johnson House,South Carolina,SC,-80.66773119999999,32.4329644,-80.6698286,32.4315813,False,True,2025/01/01,1,Unknown,Unknown (Male),Violence,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,The_Castle___Legend_states_that_the_explorer_Jean.png
Beech Island,United States,"It is believed to have a lot going on here.  This all falls back on the Hammonds family.  Mr. James Hammond was a senator back in the 1800's.  If you go to Redcliffe plantation, you will notice all trees are planted in a triangular pattern.  Also, in front of the Hammond mansion, you will see a field with only three trees standing.  It is believed if anyone goes near them, something weird will happen.  Also, there are stories of James Hammond haunting certain people& a shadowy figure that stares and sometimes touches people.",Redcliffe Plantation,South Carolina,SC,-81.86290699999999,33.41758,-81.8909472,33.4273614,False,True,1800/01/01,0,Unknown,Ghost (Male),Accident,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,It_is_believed_to_have_a_lot_going_on_here___This.png
Blacksburg,United States,In 1980 a girl basketball player for the school hung her self after a game they had won. Some of the teachers and students have witnessed her ghost staying late at school. Also during football season the lights in the gym have been seen going on in off after games.,Blacksburg Middle School Gym,South Carolina,SC,-81.5157737,35.113169,-81.51592459999999,35.1212408,False,True,1980/03/13,4,Unknown,"Ghost (Male, student)",Supernatural,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,In_1980_a_girl_basketball_player_for_the_school_hu.png
Blacksburg,United States,"Booger Jim lives under the bridge. He died on the bridge in 1979 when he was hung over the side of the bridge with jumper cables by his crazy wife Becca at around 9:00 P.M. If you call his name 3 times, he will answer, but you can't make it out because his throat was crushed from the hanging! Some people have even reported seeing him with a large burn on his throat from the cables.",Cherokee Falls Bridge,South Carolina,SC,-81.5459497,35.080698,-81.51592459999999,35.1212408,False,True,1979/03/13,2,Unknown,Unknown (Male),Death,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,Booger_Jim_lives_under_the_bridge__He_died_on_the.png
Blacksburg,United States,"There is an old tale of the history of Rock House Rd. The road runs alongside the King's Mountain Battle Ground. Rock House Rd. got its name from a rock house that was constructed in the early 1800's.  This house is still standing and can be viewed only one day a year.  The legend is, is there was a family that lived in the house.  A happy family but they had a mentally impaired daughter.  She was to stay in the house cellar because she was an embarrassment.  Her father made her stay in the cellar all day but at night he would give her a candle and let her venture outside.  One night the daughter decided to go out further than usual.  Her candle however blew out.  The girl was lost.  She tried to find her way in the darkness but she was unsuccessful.  She later died.  It is said that anyone who lives on Rock House Rd.  Can light a candle and hold it to the window and the girls face will appear.",Rock House Rd.,South Carolina,SC,-81.411334,35.147185,-81.51592459999999,35.1212408,False,False,2025/03/19,0,Night,Unknown (Male),Death,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,There_is_an_old_tale_of_the_history_of_Rock_House.png
Blacksburg,United States,"White Wolf Hollow is a popular hangout for local teenagers and coonhunters.  There are reports of seeing floating lights that look like flashlight.  Also people have talked about seeing a huge cat-like critter that has eyes that shine red instead of the normal flourescent green shine.  A lot of the coonhunters have repeatedly ran over ""white monkeys"" that cross the road in front of their trucks.  When they go back to look for them, there is nothing there.  White Wolf Hollow is next to Kings Mtn State and National Parks.  There are graveyards all in the woods around the parks.",White Wolf Hollow,South Carolina,SC,,,-81.51592459999999,35.1212408,False,True,2025/01/01,0,Unknown,"Unknown (Male, monk)",Unknown,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,White_Wolf_Hollow_is_a_popular_hangout_for_local_t.png
Blacksburg,United States,"Near Kings Mt. St. Park - ""White Wolf Hollow""- Two things have happened there. The first is a Klan killing of a black man and his white wife. People have seen the girl in her white dress there. The second is the mysteriaus torching of a man's truck back in the 60's. The man was shot execution stile near the truck. The truck's headlights have been seen as it has driven the road.",White Wolf Road,South Carolina,SC,-81.3473465,35.097764,-81.51592459999999,35.1212408,False,True,2025/01/01,2,Unknown,Unknown (Male),Murder,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,Near_Kings_Mt__St__Park____White_Wolf_Hollow___Two.png
Blenheim,United States,"It is said back in the early 1800's a man's two children became missing in a snow storm. The man went in search of his children and never returned and neither did his children. It is said if you drive into the woods by a dirt road you will see his lantern glowing in the distance. It is also said if you scream to the light that you have his children the light will turn red. There are no reports of anyone getting close to the light but if you wait long enough maybe the light will come to you.- December Update: Bingham's lights appear close to the old cemetery, which is actually split into two sections, one on each of two hilltops. If you drive down the road between the graveyards towards the woods you will see the lights. It works best if you get out and walk in that direction. - February 2007 Update: Reported that the place is now gated off, presumably due to people shooting at light.",Binghams light,South Carolina,SC,,,-79.6528354,34.5107147,False,True,2025/12/13,2,Unknown,Unknown (Male),Violence,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,It_is_said_back_in_the_early_1800_s_a_man_s_two_ch.png
Brattonsville,United States,"If you walk through it you can feel people and hear them. Reports of hearing metal banging, and seeing a light in the blacksmith shop. Nobody lives around there, and it is DEFINATLEY haunted.",Battlefield,South Carolina,SC,-81.176096,34.864825,-81.176096,34.864825,True,True,2025/05/13,0,Unknown,Ghost (Male),Supernatural,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,If_you_walk_through_it_you_can_feel_people_and_hea.png
Brattonsville,United States,"It is on Burkins road. It is basically woods, and every hole you step in is a slave. If you go through the woods for a while, you will come up to a tombstone about 3 feet tall. You can barely read it, but it is the tombstone of Watt,he was likely an important slave. Behind it is a rock lying on the ground, and underneath it is his wife. Next to it if you shine the light, you can see the sunken in ground where a slave is lying, and you can also see where the wife is laying. Its incredibly scary. You get a really weird feeling if you stand on in a grave in the pitch black.Make sure you bring flash lights. -  March 2004 Update/ additional info:Watt was the slave that ran from Brattonsville to retrieve Col. Bratton and inform him that a group of British loyalists were headed toward Brattonsville. Col. Bratton returned and defeated Capt. Huck's men, hence the Battle of Huck's Defeat.",Slave cemetery,South Carolina,SC,-81.176096,34.864825,-81.176096,34.864825,False,True,2025/03/03,0,Unknown,Other (Male),Violence,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,It_is_on_Burkins_road__It_is_basically_woods__and.png
Camden,United States,"American Folk Figure. According to tradition, she followed her lover in the British Army during the Revolutionary War. She searched through the wilderness to Camden, South Carolina, but died before finding him. She was then buried here under cover of darkness by King Haigler and his men. (King Haigler was an American Catawba Indian who befriended Europeans in South Carolina). According to local legend her ghost can be seen as she continues to walk to streets and roads in and near Camden, South Carolina, still looking for her lover.",Agnes of Glascow b. 1760 d. 1780,South Carolina,SC,,,-80.6070237,34.24653929999999,False,True,2025/01/01,1,Night,Ghost (Male),Death,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,American_Folk_Figure__According_to_tradition__she.png
Catfish,United States,N.C. HWY 16.- There is an old Indian burial ground If you go down the road about 3 miles and turn off in the field you will find an old dirt road with a chain blocking the drive. People say they see lights down there and that weird things happen to their vehicles when the lights come near.,Riverbend road,South Carolina,SC,-84.41933159999999,32.8380944,-80.2137063,33.5425608,False,True,2025/03/16,0,Unknown,Unknown (Male),Mystery,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,N_C__HWY_16___There_is_an_old_Indian_burial_ground.png
Cayce,United States,the 300 corridors is haunted by the school's first principal.,Airport High School,South Carolina,SC,-81.1046808,33.9514618,-81.0739827,33.96570910000001,False,False,2025/05/13,0,Unknown,Ghost (Male),Supernatural,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,the_300_corridors_is_haunted_by_the_school_s_first.png
Cayce,United States,It is said the stairs by E-pod are haunted by a little girl who fell down the stairs and broke her neck. It is said she fell because there was no light and it was to dark. It is also said that the lights would come on every now and then and people think its her tried to get down the stairs safe.,Busbee Middle School,South Carolina,SC,-81.04812369999999,33.9491012,-81.0739827,33.96570910000001,False,False,2025/01/01,0,Night,Ghost (Male),Supernatural,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,It_is_said_the_stairs_by_E_pod_are_haunted_by_a_li.png
Cayce,United States,"In the early 19th century, the land currently occupied by the Riverside Estates Apartment Complex was a plantation adjacent to the Congaree River. Documentation states that the plantation owner would discard unwanted slave babies into the outhouses and as a result, they would die from in suffocation in human excrement. Today, many of the residents claim to hear babies crying in their toilets. Some claim to see faces in their toilet water and others even claim that these phenomena have caused their toilets to clog periodically.",Riverside Estates,South Carolina,SC,-81.05307,33.9877041,-81.0739827,33.96570910000001,True,True,2025/03/19,0,Unknown,Unknown (Male),Unknown,"2,586",25.7,6.44,16.3%,5.7,8.4,1.9,4.6,53.4%,70.8%,54.5%,45.5%,82.7%,3.21%,66458.0,3.983,5.377,2.88,30584.5,314.42857142857144,182975.7142857143,119.0,119.0,Much Above Average,502.0,235.0,31.0,41.0,42.0,129.0,23.0,11.92,In_the_early_19th_century__the_land_currently_occu.png
